"","product_productid","reviewCt","reviewAvg","reviewscore3ct","reviewscore1ct"
"415","B0000ZFZTQ",5,2.6,0.4,0.4
"416","B00005NGS7",5,2.6,0.4,0.4
"417","B0015SRTMI",5,2,0.4,0.4
"418","6301426967.0",5,2,0.4,0.4
"419","B00006LSHA",5,2.6,0.4,0.4
"420","B002ZP8O3S",5,2.6,0.4,0.4
"421","B002MB0W8K",5,2.4,0.4,0.4
"422","6302036739.0",5,2.6,0.4,0.4
"423","B001PPLJKO",5,2.4,0.4,0.4
"424","B0042XPF74",5,2.4,0.4,0.4
"425","B00080ZHDW",5,2.4,0.4,0.4
"426","6301758358.0",5,2.6,0.4,0.4
"427","B0001MZ6YW",5,2.6,0.4,0.4
"428","B001NPH5OK",5,2.6,0.4,0.4
"429","6304796277.0",5,2.4,0.4,0.4
"430","B000065NBV",5,2,0.4,0.4
"431","B000067J48",5,2.4,0.4,0.4
"432","6304557949.0",5,2.4,0.4,0.4
"433","B00005QDZF",5,2.6,0.4,0.4
"434","B00005QY8D",5,2.6,0.4,0.4
"435","B000JVSUS4",5,2.6,0.4,0.4
"436","B00005Q3TZ",5,2.6,0.4,0.4
"437","B0000VLL98",5,2.4,0.4,0.4
"438","B0000VLL9I",5,2.4,0.4,0.4
"439","B00003CXTF",5,2.6,0.4,0.4
"440","B00003CXTG",5,2.6,0.4,0.4
"441","B00004RE1V",5,2.6,0.4,0.4
"442","B00005QB7O",5,2.6,0.4,0.4
"443","B00004OCYO",5,2.4,0.4,0.4
"444","B0006SSTAO",5,2.6,0.4,0.4
"445","B00005A0QD",5,2,0.4,0.4
"446","B0002ZYDZ6",5,2.4,0.4,0.4
"447","B0006FO5IW",5,2.4,0.4,0.4
"448","B004GCFRGU",5,2.4,0.4,0.4
"449","B00066TBEO",5,2.6,0.4,0.4
"450","B000BVM1X2",5,2.6,0.4,0.4
"451","B00008MHAS",5,2.6,0.4,0.4
"452","B001NPFAYM",5,2.6,0.4,0.4
"453","B0000JBUK0",5,2.4,0.4,0.4
"454","B0014C2JWA",5,2.4,0.4,0.4
"455","6305534624.0",5,2.4,0.4,0.4
"456","6304060645.0",5,2.4,0.4,0.4
"457","B002AWM0ZY",5,2.6,0.4,0.4
"458","B003SMUU70",5,2.6,0.4,0.4
"459","B00333IMWO",5,2.4,0.4,0.4
"460","B005898GK4",5,2.4,0.4,0.4
"461","B00004RRCA",5,2.4,0.4,0.4
"462","B004I1KZTI",5,2,0.4,0.4
"463","B000S2B220",5,2.6,0.4,0.4
"464","B00004TH41",5,2.4,0.4,0.4
"465","B002WG6DEM",5,2,0.4,0.4
"466","B000067D6F",5,2,0.4,0.4
"467","B000067D6M",5,2,0.4,0.4
"468","B00005O893",5,2.6,0.4,0.4
"469","6304060653.0",5,2.4,0.4,0.4
"470","B0000CDL3Z",5,2,0.4,0.4
"471","B004EJ8KPU",5,2.4,0.4,0.4
"472","B00008DDGX",5,2,0.4,0.4
"473","B003L16F9U",5,2.4,0.4,0.4
"474","B0000TPAVK",3,3,0.333333333333333,0.333333333333333
"475","B0088W2LC2",3,3,0.333333333333333,0.333333333333333
"476","B003C5FN6Q",3,2.66666666666667,0.333333333333333,0.333333333333333
"477","B0001XARPO",3,2.66666666666667,0.333333333333333,0.333333333333333
"478","B0010C54D0",3,2.66666666666667,0.333333333333333,0.333333333333333
"479","B00026EXZ0",3,3,0.333333333333333,0.333333333333333
"480","B0030U1THU",3,2.66666666666667,0.333333333333333,0.333333333333333
"481","B00008WJDB",3,2.66666666666667,0.333333333333333,0.333333333333333
"482","B001MS7JEO",3,3,0.333333333333333,0.333333333333333
"483","B002WNU0Q2",3,2.66666666666667,0.333333333333333,0.333333333333333
"484","B000AV71CO",3,2,0.333333333333333,0.333333333333333
"485","B003YCL13G",3,3,0.333333333333333,0.333333333333333
"486","B003VY8932",3,2.66666666666667,0.333333333333333,0.333333333333333
"487","B00149JKDE",3,2.66666666666667,0.333333333333333,0.333333333333333
"488","B0039UU3KK",3,2.66666666666667,0.333333333333333,0.333333333333333
"489","B000XBPA5G",3,2.66666666666667,0.333333333333333,0.333333333333333
"490","B0018FWHPW",3,3,0.333333333333333,0.333333333333333
"491","B00000FDX2",3,2,0.333333333333333,0.333333333333333
"492","B00013F308",3,2.66666666666667,0.333333333333333,0.333333333333333
"493","6305104859.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"494","6302815797.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"495","B000GG4XM4",3,3,0.333333333333333,0.333333333333333
"496","B0047C66HS",3,3,0.333333333333333,0.333333333333333
"497","B000WMEAUC",3,2.66666666666667,0.333333333333333,0.333333333333333
"498","B0082JW25C",3,2.66666666666667,0.333333333333333,0.333333333333333
"499","B0000648YR",3,2,0.333333333333333,0.333333333333333
"500","B000095J2S",3,3,0.333333333333333,0.333333333333333
"501","6304180519.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"502","B000EXDRMQ",3,2,0.333333333333333,0.333333333333333
"503","B000MPRPW4",3,2,0.333333333333333,0.333333333333333
"504","B003YCL122",3,2.66666666666667,0.333333333333333,0.333333333333333
"505","B000EBCECW",3,3,0.333333333333333,0.333333333333333
"506","1578480140.0",3,3,0.333333333333333,0.333333333333333
"507","B002ZP6PE8",3,2,0.333333333333333,0.333333333333333
"508","B00005YHQ2",3,3,0.333333333333333,0.333333333333333
"509","1573301256.0",3,3,0.333333333333333,0.333333333333333
"510","B000JGWD6O",3,2,0.333333333333333,0.333333333333333
"511","B00008G842",3,2,0.333333333333333,0.333333333333333
"512","B00310PSUS",3,2,0.333333333333333,0.333333333333333
"513","B000Z3P26Y",3,3,0.333333333333333,0.333333333333333
"514","B00005OCMB",3,2,0.333333333333333,0.333333333333333
"515","B00005OCMK",3,2.66666666666667,0.333333333333333,0.333333333333333
"516","B00068WRFW",3,2.66666666666667,0.333333333333333,0.333333333333333
"517","B0001I56HI",3,3,0.333333333333333,0.333333333333333
"518","B00260LDT4",3,3,0.333333333333333,0.333333333333333
"519","B001T21QQA",3,2,0.333333333333333,0.333333333333333
"520","B00008H2FW",3,3,0.333333333333333,0.333333333333333
"521","B00008H2F6",3,3,0.333333333333333,0.333333333333333
"522","B00008H2F7",3,3,0.333333333333333,0.333333333333333
"523","B000E991PW",3,3,0.333333333333333,0.333333333333333
"524","B002V3AM2A",3,2,0.333333333333333,0.333333333333333
"525","790749343.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"526","B00317IGCI",3,2.66666666666667,0.333333333333333,0.333333333333333
"527","B000F7CMWM",3,3,0.333333333333333,0.333333333333333
"528","B0030L25OA",3,2.66666666666667,0.333333333333333,0.333333333333333
"529","B000092Q6T",3,2.66666666666667,0.333333333333333,0.333333333333333
"530","B000UHK7CY",3,3,0.333333333333333,0.333333333333333
"531","B000009S05",3,2.66666666666667,0.333333333333333,0.333333333333333
"532","B000TSIK2S",3,2,0.333333333333333,0.333333333333333
"533","B000GL18F4",3,2,0.333333333333333,0.333333333333333
"534","B0000640ZL",3,3,0.333333333333333,0.333333333333333
"535","B000F7CMWC",3,3,0.333333333333333,0.333333333333333
"536","B000N26QJ4",3,2,0.333333333333333,0.333333333333333
"537","B003LPRS88",3,2.66666666666667,0.333333333333333,0.333333333333333
"538","B000069HPB",3,3,0.333333333333333,0.333333333333333
"539","B000JIOA5O",3,2.66666666666667,0.333333333333333,0.333333333333333
"540","B00009WHTF",3,2.66666666666667,0.333333333333333,0.333333333333333
"541","B000035Z34",3,2,0.333333333333333,0.333333333333333
"542","B002FOFXK6",3,2.66666666666667,0.333333333333333,0.333333333333333
"543","B0002ZYE1O",3,3,0.333333333333333,0.333333333333333
"544","B002X9U0BA",3,3,0.333333333333333,0.333333333333333
"545","B000056AWT",3,3,0.333333333333333,0.333333333333333
"546","B00004STRN",3,3,0.333333333333333,0.333333333333333
"547","B002HQZXDE",3,2.66666666666667,0.333333333333333,0.333333333333333
"548","B00004STRT",3,3,0.333333333333333,0.333333333333333
"549","6300213420.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"550","B000C6NOXC",3,2.66666666666667,0.333333333333333,0.333333333333333
"551","B007PYFAP4",3,3,0.333333333333333,0.333333333333333
"552","B0006V5MA6",3,2,0.333333333333333,0.333333333333333
"553","B0001MMFNM",3,3,0.333333333333333,0.333333333333333
"554","630100809X",3,2,0.333333333333333,0.333333333333333
"555","B0065QDF32",3,3,0.333333333333333,0.333333333333333
"556","6301465237.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"557","B004QM5ZZ8",3,2,0.333333333333333,0.333333333333333
"558","B0000505BQ",3,3,0.333333333333333,0.333333333333333
"559","B0023E9VOW",3,2,0.333333333333333,0.333333333333333
"560","B001PVE720",3,3,0.333333333333333,0.333333333333333
"561","B00172TIFS",3,2,0.333333333333333,0.333333333333333
"562","B002FKX8JI",3,3,0.333333333333333,0.333333333333333
"563","B000Y2WANO",3,3,0.333333333333333,0.333333333333333
"564","B00005RZR1",3,3,0.333333333333333,0.333333333333333
"565","B002G8K7KC",3,3,0.333333333333333,0.333333333333333
"566","B0001SYKZW",3,3,0.333333333333333,0.333333333333333
"567","B0001SYKZM",3,3,0.333333333333333,0.333333333333333
"568","B0002YG2WE",3,3,0.333333333333333,0.333333333333333
"569","B000MV8ATA",3,3,0.333333333333333,0.333333333333333
"570","B00022XEFE",3,2.66666666666667,0.333333333333333,0.333333333333333
"571","B0002V7SSY",3,2.66666666666667,0.333333333333333,0.333333333333333
"572","B000FOT9OE",3,3,0.333333333333333,0.333333333333333
"573","B001LNOMHM",3,2.66666666666667,0.333333333333333,0.333333333333333
"574","B000UWJ2ZC",3,3,0.333333333333333,0.333333333333333
"575","B000RRTBHO",3,2.66666666666667,0.333333333333333,0.333333333333333
"576","B002XALFW2",3,2.66666666666667,0.333333333333333,0.333333333333333
"577","B002AFX58M",3,3,0.333333333333333,0.333333333333333
"578","B00009PBYU",3,3,0.333333333333333,0.333333333333333
"579","B000SSONUM",3,3,0.333333333333333,0.333333333333333
"580","6305941203.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"581","B000FGXY6Q",3,3,0.333333333333333,0.333333333333333
"582","B002G8O7WG",3,3,0.333333333333333,0.333333333333333
"583","B0000CG8AX",3,2,0.333333333333333,0.333333333333333
"584","B00004WC7M",3,3,0.333333333333333,0.333333333333333
"585","B00004WC7R",3,3,0.333333333333333,0.333333333333333
"586","B00004WC7Q",3,3,0.333333333333333,0.333333333333333
"587","6301802810.0",3,3,0.333333333333333,0.333333333333333
"588","B000YDKAKI",3,2.66666666666667,0.333333333333333,0.333333333333333
"589","B000VA2Y1C",3,2,0.333333333333333,0.333333333333333
"590","B000XHBG94",3,2.66666666666667,0.333333333333333,0.333333333333333
"591","B0001Z5YW8",3,3,0.333333333333333,0.333333333333333
"592","B00000JWWL",3,3,0.333333333333333,0.333333333333333
"593","B002ZP6PD4",3,2,0.333333333333333,0.333333333333333
"594","B00006BS82",3,2,0.333333333333333,0.333333333333333
"595","B0007M22UC",3,3,0.333333333333333,0.333333333333333
"596","B000MGVCWW",3,3,0.333333333333333,0.333333333333333
"597","B0008029XI",3,2,0.333333333333333,0.333333333333333
"598","B000060MWX",3,2.66666666666667,0.333333333333333,0.333333333333333
"599","1586550101.0",3,3,0.333333333333333,0.333333333333333
"600","B0038ZNZ4W",3,3,0.333333333333333,0.333333333333333
"601","B0006FQ9SQ",3,3,0.333333333333333,0.333333333333333
"602","B000JJ4W2O",3,2,0.333333333333333,0.333333333333333
"603","B0010W01HO",3,3,0.333333333333333,0.333333333333333
"604","B0007US89S",3,2,0.333333333333333,0.333333333333333
"605","B0002YC00M",3,2.66666666666667,0.333333333333333,0.333333333333333
"606","B000I2J722",3,3,0.333333333333333,0.333333333333333
"607","B00006JI19",3,2.66666666666667,0.333333333333333,0.333333333333333
"608","B000S1KSFI",3,3,0.333333333333333,0.333333333333333
"609","B000059HFS",3,2.66666666666667,0.333333333333333,0.333333333333333
"610","B00006SFOE",3,2,0.333333333333333,0.333333333333333
"611","192929686X",3,3,0.333333333333333,0.333333333333333
"612","B0002VL060",3,2.66666666666667,0.333333333333333,0.333333333333333
"613","B0002CR0EU",3,3,0.333333333333333,0.333333333333333
"614","B00008G64Z",3,3,0.333333333333333,0.333333333333333
"615","B00012FXS6",3,2,0.333333333333333,0.333333333333333
"616","B001U1L9NK",3,3,0.333333333333333,0.333333333333333
"617","738921963.0",3,2,0.333333333333333,0.333333333333333
"618","B001VB8UE0",3,3,0.333333333333333,0.333333333333333
"619","B002JK092S",3,2.66666666666667,0.333333333333333,0.333333333333333
"620","B004H0M30E",3,3,0.333333333333333,0.333333333333333
"621","B0007DBB7G",3,3,0.333333333333333,0.333333333333333
"622","B00004S89W",3,3,0.333333333333333,0.333333333333333
"623","B000FVQYPO",3,3,0.333333333333333,0.333333333333333
"624","B000H5TH0M",3,2,0.333333333333333,0.333333333333333
"625","B000TGJ88U",3,3,0.333333333333333,0.333333333333333
"626","6305759170.0",3,3,0.333333333333333,0.333333333333333
"627","B002YM48IM",3,3,0.333333333333333,0.333333333333333
"628","B00005M91B",3,2,0.333333333333333,0.333333333333333
"629","B000IATR2Y",3,3,0.333333333333333,0.333333333333333
"630","B00009XN8X",3,3,0.333333333333333,0.333333333333333
"631","B000PSJBH0",3,3,0.333333333333333,0.333333333333333
"632","B003N54398",3,3,0.333333333333333,0.333333333333333
"633","B000641Z0Y",3,3,0.333333333333333,0.333333333333333
"634","B000V6LTDA",3,2,0.333333333333333,0.333333333333333
"635","B000PLXFRO",3,2.66666666666667,0.333333333333333,0.333333333333333
"636","B005QW5CK0",3,3,0.333333333333333,0.333333333333333
"637","B0000633QP",3,2,0.333333333333333,0.333333333333333
"638","B004YVAKNS",3,2.66666666666667,0.333333333333333,0.333333333333333
"639","B000MTEFT6",3,2.66666666666667,0.333333333333333,0.333333333333333
"640","B0000640VI",3,3,0.333333333333333,0.333333333333333
"641","B000HY5L44",3,3,0.333333333333333,0.333333333333333
"642","B000VT42YK",3,3,0.333333333333333,0.333333333333333
"643","6303640540.0",3,2,0.333333333333333,0.333333333333333
"644","B000MGAYFI",3,3,0.333333333333333,0.333333333333333
"645","B00198IWKW",3,3,0.333333333333333,0.333333333333333
"646","B000056AXT",3,2,0.333333333333333,0.333333333333333
"647","B00005NRRA",3,3,0.333333333333333,0.333333333333333
"648","B00000F0SW",3,3,0.333333333333333,0.333333333333333
"649","B001V69LX4",3,3,0.333333333333333,0.333333333333333
"650","B0015MNOMI",3,2,0.333333333333333,0.333333333333333
"651","6305628084.0",3,2,0.333333333333333,0.333333333333333
"652","B002EZLO04",3,2.66666666666667,0.333333333333333,0.333333333333333
"653","6302388120.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"654","6304078633.0",3,3,0.333333333333333,0.333333333333333
"655","B0019BI13M",3,2.66666666666667,0.333333333333333,0.333333333333333
"656","B0017LIUNA",3,2,0.333333333333333,0.333333333333333
"657","B001FBPSYQ",3,2,0.333333333333333,0.333333333333333
"658","B00005YOY2",3,3,0.333333333333333,0.333333333333333
"659","B000XSKDGK",3,3,0.333333333333333,0.333333333333333
"660","B002ZWCRQ6",3,2,0.333333333333333,0.333333333333333
"661","B00012QLYQ",3,2.66666666666667,0.333333333333333,0.333333333333333
"662","B004DJ1JX6",3,2.66666666666667,0.333333333333333,0.333333333333333
"663","B004VWXGIG",3,2.66666666666667,0.333333333333333,0.333333333333333
"664","764430246.0",3,3,0.333333333333333,0.333333333333333
"665","6302529727.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"666","6303307906.0",3,3,0.333333333333333,0.333333333333333
"667","B001J65RE8",3,2,0.333333333333333,0.333333333333333
"668","630562805X",3,2,0.333333333333333,0.333333333333333
"669","6305239290.0",3,3,0.333333333333333,0.333333333333333
"670","B002ID093U",3,3,0.333333333333333,0.333333333333333
"671","B007R3A2HE",3,2,0.333333333333333,0.333333333333333
"672","B008QTTV52",3,3,0.333333333333333,0.333333333333333
"673","B005ADQX94",3,2.66666666666667,0.333333333333333,0.333333333333333
"674","B0002F6B7O",3,2.66666666666667,0.333333333333333,0.333333333333333
"675","B002A63PGI",3,2,0.333333333333333,0.333333333333333
"676","B0001AGI4G",3,2.66666666666667,0.333333333333333,0.333333333333333
"677","B00587ESJO",3,3,0.333333333333333,0.333333333333333
"678","B0009NCPMY",3,2.66666666666667,0.333333333333333,0.333333333333333
"679","B0000TWN9C",3,3,0.333333333333333,0.333333333333333
"680","B000ENUL34",3,2.66666666666667,0.333333333333333,0.333333333333333
"681","B00000F0SZ",3,3,0.333333333333333,0.333333333333333
"682","B0023EBMN0",3,2,0.333333333333333,0.333333333333333
"683","B00009IB4Q",3,3,0.333333333333333,0.333333333333333
"684","158655011X",3,3,0.333333333333333,0.333333333333333
"685","B003156IJ8",3,2.66666666666667,0.333333333333333,0.333333333333333
"686","B003VVS67Y",3,3,0.333333333333333,0.333333333333333
"687","B008PYP0WQ",3,3,0.333333333333333,0.333333333333333
"688","B000GNOSHC",3,3,0.333333333333333,0.333333333333333
"689","B008NNY9C6",3,3,0.333333333333333,0.333333333333333
"690","6303123155.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"691","B001GP5TPE",3,3,0.333333333333333,0.333333333333333
"692","B000VI6Y2O",3,3,0.333333333333333,0.333333333333333
"693","B000A2X3V6",3,3,0.333333333333333,0.333333333333333
"694","B00009L4TV",3,2,0.333333333333333,0.333333333333333
"695","B00005AADF",3,3,0.333333333333333,0.333333333333333
"696","B000WMEAL6",3,3,0.333333333333333,0.333333333333333
"697","B000GAKQH6",3,3,0.333333333333333,0.333333333333333
"698","B000A6LIOG",3,3,0.333333333333333,0.333333333333333
"699","B0002S65HM",3,3,0.333333333333333,0.333333333333333
"700","B000035Z5F",3,2.66666666666667,0.333333333333333,0.333333333333333
"701","B000O5B4GK",3,3,0.333333333333333,0.333333333333333
"702","B000RZQT58",3,2.66666666666667,0.333333333333333,0.333333333333333
"703","B00000IYPY",3,3,0.333333333333333,0.333333333333333
"704","B000006ELJ",3,2.66666666666667,0.333333333333333,0.333333333333333
"705","B004BF0DBG",3,2.66666666666667,0.333333333333333,0.333333333333333
"706","B002IRYYJ6",3,2,0.333333333333333,0.333333333333333
"707","B00006JMRZ",3,2.66666666666667,0.333333333333333,0.333333333333333
"708","B00701QTNY",3,3,0.333333333333333,0.333333333333333
"709","B002SKYOYI",3,2,0.333333333333333,0.333333333333333
"710","B000MGBM68",3,2.66666666666667,0.333333333333333,0.333333333333333
"711","B002AYSZQU",3,2,0.333333333333333,0.333333333333333
"712","B0032U3Q8S",3,2,0.333333333333333,0.333333333333333
"713","B003M780FA",3,2.66666666666667,0.333333333333333,0.333333333333333
"714","740312650.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"715","6303247865.0",3,3,0.333333333333333,0.333333333333333
"716","B006JJ5LNC",3,3,0.333333333333333,0.333333333333333
"717","B000ESSSXE",3,2,0.333333333333333,0.333333333333333
"718","B00000IPGW",3,3,0.333333333333333,0.333333333333333
"719","6305951055.0",3,2,0.333333333333333,0.333333333333333
"720","B0017LGQVI",3,3,0.333333333333333,0.333333333333333
"721","6301599950.0",3,3,0.333333333333333,0.333333333333333
"722","B000EQ5SFC",3,2,0.333333333333333,0.333333333333333
"723","B00004YS68",3,2.66666666666667,0.333333333333333,0.333333333333333
"724","B0030Y11VU",3,3,0.333333333333333,0.333333333333333
"725","B001AR60HE",3,3,0.333333333333333,0.333333333333333
"726","6303910068.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"727","B004GJYRK0",3,3,0.333333333333333,0.333333333333333
"728","B0001US7VS",3,2.66666666666667,0.333333333333333,0.333333333333333
"729","B002XAJL1E",3,2.66666666666667,0.333333333333333,0.333333333333333
"730","B000GAKJP0",3,3,0.333333333333333,0.333333333333333
"731","B0013D8LSG",3,3,0.333333333333333,0.333333333333333
"732","B000085RP1",3,3,0.333333333333333,0.333333333333333
"733","B000XUJ7Q0",3,3,0.333333333333333,0.333333333333333
"734","B00005UWC9",3,3,0.333333333333333,0.333333333333333
"735","B0007TKGO4",3,3,0.333333333333333,0.333333333333333
"736","B0006A9IR0",3,2.66666666666667,0.333333333333333,0.333333333333333
"737","B000IJVSV8",3,3,0.333333333333333,0.333333333333333
"738","8826294690.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"739","B000003K5V",3,2,0.333333333333333,0.333333333333333
"740","B008QTTHP6",3,3,0.333333333333333,0.333333333333333
"741","B0083G6QIS",3,3,0.333333333333333,0.333333333333333
"742","B000053GY3",3,3,0.333333333333333,0.333333333333333
"743","B004XVMCF8",3,3,0.333333333333333,0.333333333333333
"744","B009329XQ8",3,2.66666666666667,0.333333333333333,0.333333333333333
"745","B001OTZORK",3,2.66666666666667,0.333333333333333,0.333333333333333
"746","B000006CU3",3,2.66666666666667,0.333333333333333,0.333333333333333
"747","B00000IPHL",3,3,0.333333333333333,0.333333333333333
"748","B002WNUVHU",3,3,0.333333333333333,0.333333333333333
"749","B000H0M420",3,2.66666666666667,0.333333333333333,0.333333333333333
"750","B000E0LLGS",3,2,0.333333333333333,0.333333333333333
"751","B000JMKJO6",3,2,0.333333333333333,0.333333333333333
"752","B000A4T8S6",3,3,0.333333333333333,0.333333333333333
"753","B00009PY34",3,3,0.333333333333333,0.333333333333333
"754","B001H20I3E",3,2,0.333333333333333,0.333333333333333
"755","967791006.0",3,3,0.333333333333333,0.333333333333333
"756","B0009G3BP6",3,2.66666666666667,0.333333333333333,0.333333333333333
"757","B000009DTI",3,2.66666666666667,0.333333333333333,0.333333333333333
"758","B000TKCFN6",3,3,0.333333333333333,0.333333333333333
"759","B00005AQ7U",3,3,0.333333333333333,0.333333333333333
"760","B0002NRRQ0",3,2,0.333333333333333,0.333333333333333
"761","B002AZ1MRS",3,2,0.333333333333333,0.333333333333333
"762","B002SQATN2",3,3,0.333333333333333,0.333333333333333
"763","6305239282.0",3,3,0.333333333333333,0.333333333333333
"764","B00004U5BP",3,2.66666666666667,0.333333333333333,0.333333333333333
"765","B002UJIY9S",3,3,0.333333333333333,0.333333333333333
"766","B000UX6NZS",3,2,0.333333333333333,0.333333333333333
"767","B0009XT8MO",3,3,0.333333333333333,0.333333333333333
"768","B000LSBXI4",3,2.66666666666667,0.333333333333333,0.333333333333333
"769","1931363064.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"770","B004P7CNMC",3,3,0.333333333333333,0.333333333333333
"771","B0013TR4H4",3,2.66666666666667,0.333333333333333,0.333333333333333
"772","630102088X",3,2,0.333333333333333,0.333333333333333
"773","B000CNDJNU",3,2.66666666666667,0.333333333333333,0.333333333333333
"774","6305573832.0",3,3,0.333333333333333,0.333333333333333
"775","B00008G8XF",3,3,0.333333333333333,0.333333333333333
"776","B0001MIK6I",3,3,0.333333333333333,0.333333333333333
"777","B0000TQS98",3,2.66666666666667,0.333333333333333,0.333333333333333
"778","B001LNOKN8",3,3,0.333333333333333,0.333333333333333
"779","B00005UWBT",3,3,0.333333333333333,0.333333333333333
"780","6304510772.0",3,2,0.333333333333333,0.333333333333333
"781","B00005REEX",3,2,0.333333333333333,0.333333333333333
"782","B0002OXUXI",3,3,0.333333333333333,0.333333333333333
"783","B000BGQUI4",3,3,0.333333333333333,0.333333333333333
"784","B0013KRY50",3,3,0.333333333333333,0.333333333333333
"785","B0002HODLS",3,2,0.333333333333333,0.333333333333333
"786","B000NOKF80",3,2,0.333333333333333,0.333333333333333
"787","B004FVTVVY",3,3,0.333333333333333,0.333333333333333
"788","B00004RMSZ",3,3,0.333333333333333,0.333333333333333
"789","B000BT999S",3,2.66666666666667,0.333333333333333,0.333333333333333
"790","630223736X",3,3,0.333333333333333,0.333333333333333
"791","1575233517.0",3,3,0.333333333333333,0.333333333333333
"792","6303622828.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"793","B000H8RZQC",3,3,0.333333333333333,0.333333333333333
"794","B002JECT4A",3,2,0.333333333333333,0.333333333333333
"795","B00063E778",3,3,0.333333333333333,0.333333333333333
"796","B004SEUJDM",3,3,0.333333333333333,0.333333333333333
"797","B00006SFMI",3,3,0.333333333333333,0.333333333333333
"798","B00006SFMO",3,2.66666666666667,0.333333333333333,0.333333333333333
"799","B000E991MA",3,3,0.333333333333333,0.333333333333333
"800","B003BWQENG",3,2.66666666666667,0.333333333333333,0.333333333333333
"801","B0000DZ3H8",3,3,0.333333333333333,0.333333333333333
"802","B0009QYGLY",3,3,0.333333333333333,0.333333333333333
"803","B000A2XBIG",3,3,0.333333333333333,0.333333333333333
"804","B00004WGBA",3,3,0.333333333333333,0.333333333333333
"805","B000P7VA20",3,2.66666666666667,0.333333333333333,0.333333333333333
"806","966207416.0",3,3,0.333333333333333,0.333333333333333
"807","B0010YSDC2",3,2.66666666666667,0.333333333333333,0.333333333333333
"808","B003R9K0FQ",3,2.66666666666667,0.333333333333333,0.333333333333333
"809","6304653573.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"810","B0079KKJ3M",3,3,0.333333333333333,0.333333333333333
"811","B00007ELKS",3,2,0.333333333333333,0.333333333333333
"812","B000066CVH",3,2.66666666666667,0.333333333333333,0.333333333333333
"813","B00004STRR",3,3,0.333333333333333,0.333333333333333
"814","B001P9V94Q",3,3,0.333333333333333,0.333333333333333
"815","B0000VLA76",3,2,0.333333333333333,0.333333333333333
"816","6303434053.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"817","B00004WIDL",3,2.66666666666667,0.333333333333333,0.333333333333333
"818","B000MX7V6G",3,3,0.333333333333333,0.333333333333333
"819","B00104AYOW",3,3,0.333333333333333,0.333333333333333
"820","B0001M7OH4",3,3,0.333333333333333,0.333333333333333
"821","764430165.0",3,3,0.333333333333333,0.333333333333333
"822","B00022XEFO",3,2.66666666666667,0.333333333333333,0.333333333333333
"823","B000009Q6G",3,3,0.333333333333333,0.333333333333333
"824","6305104867.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"825","B005C6BGT6",3,3,0.333333333333333,0.333333333333333
"826","B004AGMXTG",3,2.66666666666667,0.333333333333333,0.333333333333333
"827","B000BFH2I2",3,3,0.333333333333333,0.333333333333333
"828","6304898339.0",3,3,0.333333333333333,0.333333333333333
"829","B0000DC13S",3,3,0.333333333333333,0.333333333333333
"830","B00064XQUQ",3,3,0.333333333333333,0.333333333333333
"831","1561270741.0",3,3,0.333333333333333,0.333333333333333
"832","B000O7863M",3,2,0.333333333333333,0.333333333333333
"833","6303005144.0",3,3,0.333333333333333,0.333333333333333
"834","B007B9Q4RG",3,2,0.333333333333333,0.333333333333333
"835","B0045XGLL0",3,2,0.333333333333333,0.333333333333333
"836","B00000FZK0",3,3,0.333333333333333,0.333333333333333
"837","6302801079.0",3,3,0.333333333333333,0.333333333333333
"838","B00024E69K",3,3,0.333333333333333,0.333333333333333
"839","B000V1Y46O",3,3,0.333333333333333,0.333333333333333
"840","B0014D5QU6",3,3,0.333333333333333,0.333333333333333
"841","B00063QDD4",3,2,0.333333333333333,0.333333333333333
"842","B00063MCY8",3,3,0.333333333333333,0.333333333333333
"843","B00013F394",3,2.66666666666667,0.333333333333333,0.333333333333333
"844","B0011QCA1E",3,3,0.333333333333333,0.333333333333333
"845","B0013D8LZY",3,3,0.333333333333333,0.333333333333333
"846","B00030LP0G",3,2,0.333333333333333,0.333333333333333
"847","B00005NQGT",3,3,0.333333333333333,0.333333333333333
"848","B003ML88M6",3,2.66666666666667,0.333333333333333,0.333333333333333
"849","B00005AAD2",3,3,0.333333333333333,0.333333333333333
"850","5553601401.0",3,2.66666666666667,0.333333333333333,0.333333333333333
"851","B007TSV4EW",3,2.66666666666667,0.333333333333333,0.333333333333333
"852","B000BRMMIU",3,3,0.333333333333333,0.333333333333333
